jobId,title,genres,DegreeType
645,Service Engineer,Analog,MTech
646,Service Engineer,Digital|MATLAB,MTech
647,Service Engineer,VLSI|Digital,BE
648,Service Engineer,Analog|Python,MTech
649,Service Engineer,VLSI|Analog,BE
650,Service Engineer,Analog,MTech
651,Service Engineer,VLSI|Analog,PhD
652,Service Engineer,VLSI|Analog,MTech
653,Service Engineer,MATLAB,BE
654,Service Engineer,VLSI|Digital|Analog,MTech
655,Service Engineer,Analog|Python,MTech
656,Service Engineer,Digital|MATLAB|Analog,MTech
657,Service Engineer,Analog,MTech
658,Service Engineer,Analog|,BE
659,Service Engineer,Python|VLSI|Analog||Python,PhD
660,Service Engineer,VLSI|,BE
661,Service Engineer,VLSI,BE
662,Service Engineer,Digital|Analog|,MTech
663,Service Engineer,Python,MTech
664,Service Engineer,VLSI|Analog|Python|Analog,BE
665,Service Engineer,Python,BE
666,Service Engineer,Digital|MATLAB|Analog|,BE
667,Service Engineer,VLSI|Digital|,BE
668,Service Engineer,Analog||MATLAB,MTech
669,Service Engineer,VLSI|VLSI,PhD
670,Service Engineer,Analog|Python,BE
671,Service Engineer,VLSI|Analog|Python,MTech
672,Service Engineer,VLSI|Python,BE
673,Service Engineer,Analog|,MTech
674,Service Engineer,Digital|Analog,BE
675,Service Engineer,VLSI|Python,MTech
676,Service Engineer,MATLAB|VLSI,BE
677,Service Engineer,Digital|MATLAB,MTech
678,Service Engineer,VLSI|VLSI|Analog,BE
679,Service Engineer,VLSI,MTech
680,Service Engineer,Analog,MTech
681,Service Engineer,VLSI,MTech
682,Service Engineer,Analog|,BE
683,Service Engineer,Analog,MTech
684,Service Engineer,MATLAB|VLSI,MTech
685,Service Engineer,VLSI|Analog|,MTech
686,Service Engineer,VLSI,MTech
687,Service Engineer,Digital|,BE
688,Service Engineer,VLSI,BE
689,Service Engineer,VLSI,BE
690,Service Engineer,Analog,MTech
691,Service Engineer,Digital|MATLAB|,BE
692,Service Engineer,VLSI|VLSI|Analog,MTech
693,Service Engineer,VLSI|Analog|Python,BE
694,Service Engineer,Digital|,MTech
695,Service Engineer,VLSI|VLSI,MTech
696,Network Planning Engineer,Digital,BE
697,Network Planning Engineer,VLSI|Digital,BE
698,Network Planning Engineer,Analog,BE
699,Network Planning Engineer,Digital|MATLAB|Analog|,PhD
700,Network Planning Engineer,Digital|Analog,BE
701,Network Planning Engineer,Analog,MTech
702,Network Planning Engineer,VLSI|Analog|Python,BE
703,Network Planning Engineer,Digital|Analog,BE
704,Network Planning Engineer,VLSI,MTech
705,Network Planning Engineer,Digital|VLSI|Digital|,BE
706,Network Planning Engineer,Analog,MTech
707,Network Planning Engineer,Analog,BE
708,Network Planning Engineer,Digital|Analog|Python|,MTech
709,Network Planning Engineer,Digital|Analog||,MTech
710,Network Planning Engineer,VLSI,MTech
711,Network Planning Engineer,Digital|Digital|Analog,MTech
712,Network Planning Engineer,Digital|VLSI|Digital|,MTech
713,Network Planning Engineer,Digital|,BE
714,Network Planning Engineer,Analog|,BE
715,Network Planning Engineer,VLSI|VLSI,MTech
716,Network Planning Engineer,Analog|,BE
717,Network Planning Engineer,VLSI|Analog|Analog,BE
718,Network Planning Engineer,Digital|VLSI|Digital,MTech
719,Network Planning Engineer,MATLAB|Python|VLSI|,BE
720,Network Planning Engineer,Digital|,BE
721,Network Planning Engineer,VLSI|Analog|Python,BE
722,Network Planning Engineer,Analog,BE
723,Network Planning Engineer,Analog,MTech
724,Network Planning Engineer,MATLAB|Analog|Python|,MTech
725,Network Planning Engineer,VLSI|Analog|Python,BE
726,Network Planning Engineer,VLSI||Python,MTech
727,Network Planning Engineer,|Python,BE
728,Network Planning Engineer,VLSI|,BE
729,Network Planning Engineer,Analog|Python,BE
730,Network Planning Engineer,Analog||Python|,MTech
731,Network Planning Engineer,|,MTech
732,Network Planning Engineer,VLSI|Python,BE
733,Network Planning Engineer,Analog|,BE
734,Network Planning Engineer,VLSI|Python,BE
735,Network Planning Engineer,Digital|MATLAB|Python,BE
736,Network Planning Engineer,VLSI|Analog|Python,MTech
737,Network Planning Engineer,VLSI|Digital,BE
738,Network Planning Engineer,VLSI|Digital|Python,MTech
739,Network Planning Engineer,Analog|Python,BE
740,Network Planning Engineer,Digital,BE
741,Network Planning Engineer,VLSI|Analog|Python,BE
742,Network Planning Engineer,VLSI|Python,BE
743,Network Planning Engineer,VLSI|Analog|Python,BE
744,Network Planning Engineer,VLSI|Analog,BE
745,Network Planning Engineer,MATLAB,BE
746,Network Planning Engineer,MATLAB|VLSI|Analog,BE
747,Network Planning Engineer,Analog|Python,BE
748,Network Planning Engineer,VLSI,BE
749,Network Planning Engineer,Analog|Python,BE
750,Network Planning Engineer,Analog,PhD
751,Network Planning Engineer,MATLAB|Analog|Analog,BE
752,Network Planning Engineer,MATLAB|Python,BE
753,Network Planning Engineer,Analog,MTech
754,Network Planning Engineer,VLSI,MTech
755,Network Planning Engineer,Analog|Python,MTech
756,Electronics Design Engineer,Analog,BE
757,Electronics Design Engineer,Python,BE
758,Electronics Design Engineer,Digital|Python,BE
759,Electronics Design Engineer,Analog|Python,BE
760,Electronics Design Engineer,Digital|Python,MTech
761,Electronics Design Engineer,VLSI,BE
762,Electronics Design Engineer,VLSI,BE
763,Electronics Design Engineer,VLSI|Python,BE
764,Electronics Design Engineer,VLSI|Python,BE
765,Electronics Design Engineer,Digital|MATLAB|Analog,BE
766,Electronics Design Engineer,Digital|MATLAB|Python,BE
767,Electronics Design Engineer,MATLAB,BE
768,Electronics Design Engineer,Digital,BE
769,Electronics Design Engineer,Analog|Analog|Python,BE
770,Electronics Design Engineer,Analog,MTech
771,Electronics Design Engineer,VLSI|Python,MTech
772,Electronics Design Engineer,VLSI|Analog,BE
773,Electronics Design Engineer,VLSI|Python,BE
774,Electronics Design Engineer,Analog|Python|MATLAB,MTech
775,Electronics Design Engineer,Analog,MTech
776,Electronics Design Engineer,VLSI|Digital,BE
777,Electronics Design Engineer,VLSI|Python,BE
778,Electronics Design Engineer,MATLAB|VLSI,BE
779,Electronics Design Engineer,Analog|Analog|Python,MTech
780,Electronics Design Engineer,Analog,MTech
781,Electronics Design Engineer,VLSI|Python,BE
782,Electronics Design Engineer,Analog|Python,MTech
783,Electronics Design Engineer,Analog,PhD
784,Electronics Design Engineer,Analog,MTech
785,Electronics Design Engineer,Digital|Analog,MTech
786,Electronics Design Engineer,Analog,MTech
787,Electronics Design Engineer,Digital|MATLAB|Analog,MTech
788,Electronics Design Engineer,Python|MATLAB,MTech
789,Electronics Design Engineer,Analog,BE
790,Electronics Design Engineer,MATLAB,MTech
791,Electronics Design Engineer,Digital|Analog|,BE
792,Electronics Design Engineer,MATLAB|VLSI|Python,BE
793,Electronics Design Engineer,MATLAB|VLSI|Digital|Analog|Python,BE
794,Electronics Design Engineer,Analog,MTech
795,Electronics Design Engineer,VLSI|Analog,BE
796,Electronics Design Engineer,Analog|Python,MTech
797,Electronics Design Engineer,VLSI|,MTech
798,Electronics Design Engineer,Python|,BE
799,Electronics Design Engineer,Analog,BE
800,Electronics Design Engineer,Analog,BE
801,Electronics Design Engineer,VLSI|Analog,BE
802,Electronics Design Engineer,MATLAB|VLSI,BE
803,Electronics Design Engineer,Analog|Python,BE
804,Electronics Design Engineer,VLSI|Analog,MTech
805,Electronics Design Engineer,Analog,MTech
806,Electronics Design Engineer,Digital|MATLAB,BE
807,Electronics Design Engineer,Analog,MTech
808,Electronics Design Engineer,Digital,BE
809,Electronics Design Engineer,Analog,BE
810,Electronics Design Engineer,VLSI|Analog,BE
811,Electronics Design Engineer,Digital|Digital|Analog|,BE
812,Electronics Design Engineer,Analog|,BE
813,Electronics Design Engineer,Digital|Digital,BE
814,Electronics Design Engineer,Digital|,MTech
815,Electronics Design Engineer,Digital,BE
816,Electronics Design Engineer,VLSI|Python,BE
817,Electronics Design Engineer,Analog|,BE
818,Electronics Design Engineer,Digital|,BE
819,Electronics Design Engineer,VLSI|VLSI,BE
820,Electronics Design Engineer,Analog,BE
821,Electronics Design Engineer,VLSI|VLSI|MATLAB,BE
822,Electronics Design Engineer,MATLAB|MATLAB,MTech
823,Electronics Design Engineer,MATLAB|VLSI|Analog,BE
824,Electronics Design Engineer,VLSI|VLSI,BE
825,Electronics Design Engineer,MATLAB|VLSI|VLSI,BE
826,Electronics Design Engineer,VLSI|Analog,MTech
827,Electronics Design Engineer,VLSI|VLSI|Python,MTech
828,Electronics Design Engineer,VLSI|VLSI|Analog,BE
829,Electronics Design Engineer,MATLAB|VLSI|Analog,BE
830,Electronics Design Engineer,VLSI|VLSI,MTech
831,Electronics Design Engineer,MATLAB|VLSI,BE
832,Electronics Design Engineer,VLSI|VLSI|,MTech
833,Electronics Design Engineer,MATLAB|Analog|Analog,MTech
834,Electronics Design Engineer,VLSI,BE
835,Electronics Design Engineer,VLSI|VLSI,MTech
836,Electronics Design Engineer,Python|VLSI|Analog,BE
837,Electronics Design Engineer,Python|VLSI,BE
838,Electronics Design Engineer,Python|VLSI,BE
839,Electronics Design Engineer,Python|VLSI|Analog,MTech
840,Electronics Design Engineer,VLSI|Analog,BE
841,Electronics Design Engineer,MATLAB|Analog,BE
842,Electronics Design Engineer,VLSI|VLSI|Analog,BE
843,Electronics Design Engineer,Python|VLSI|Analog,BE
844,Electronics Design Engineer,MATLAB|Python|VLSI,BE
845,Electronics Design Engineer,MATLAB|VLSI,MTech
846,Electronics Design Engineer,MATLAB|Python|VLSI|Analog,BE
847,Electronics Design Engineer,Python|VLSI|Analog,BE
848,Electronics Design Engineer,VLSI|Digital|Analog,MTech
849,Electronics Design Engineer,Python,BE
850,Electronics Design Engineer,Digital|MATLAB|Analog,BE
851,Electronics Design Engineer,Digital|MATLAB|Analog,PhD
852,Electronics Design Engineer,Analog,BE
853,Electronics Design Engineer,Analog,MTech
854,Electronics Design Engineer,Analog,MTech
855,Electronics Design Engineer,VLSI|Analog,MTech
856,Electronics Design Engineer,Analog|Python,BE
857,Electronics Design Engineer,Analog,PhD
858,Electronics Design Engineer,VLSI|Analog,MTech
859,Electronics Design Engineer,Analog|Python,MTech
860,Electronics Design Engineer,Digital|Analog,BE
861,Electronics Design Engineer,Digital|MATLAB,MTech
862,Electronics Design Engineer,Python|Analog,BE
863,Electronics Design Engineer,Analog,BE
864,Electronics Design Engineer,Analog,MTech
865,Electronics Design Engineer,Digital|MATLAB,BE
866,Electronics Design Engineer,Analog,BE
867,Electronics Design Engineer,VLSI|Python,MTech
868,Electronics Design Engineer,Analog,BE
869,Electronics Design Engineer,Analog|Python,BE
870,Electronics Design Engineer,VLSI|Analog,BE
871,Electronics Design Engineer,MATLAB|Python,MTech
872,Electronics Design Engineer,Python|VLSI|Analog,BE
873,Electronics Design Engineer,VLSI|Python,MTech
874,Electronics Design Engineer,VLSI|Python,BE
875,Electronics Design Engineer,Digital,BE
876,Electronics Design Engineer,Digital|MATLAB,MTech
877,Electronics Design Engineer,MATLAB,PhD
878,Electronics Design Engineer,VLSI|Analog,BE
879,Electronics Design Engineer,Analog|Digital,BE
880,Electronics Design Engineer,VLSI|Analog,BE
881,Electronics Design Engineer,VLSI|,BE
882,Electronics Design Engineer,VLSI|Digital,MTech
883,Electronics Design Engineer,VLSI,BE
884,Electronics Design Engineer,VLSI|Python,MTech
885,Electronics Design Engineer,Analog,BE
886,Electronics Design Engineer,VLSI|,MTech
887,Electronics Design Engineer,Digital|Analog,BE
888,Electronics Design Engineer,MATLAB|Analog,BE
889,Electronics Design Engineer,Digital,BE
890,Electronics Design Engineer,Digital|MATLAB|Analog,BE
891,Electronics Design Engineer,Analog|Python,BE
892,Electronics Design Engineer,Digital,BE
893,Electronics Design Engineer,Analog,MTech
894,Electronics Design Engineer,VLSI,BE
895,Electronics Design Engineer,Digital,BE
896,Electronics Design Engineer,Analog,MTech
897,Electronics Design Engineer,Analog|Python,MTech
898,Electronics Design Engineer,Analog,BE
899,Electronics Design Engineer,Analog,BE
900,Electronics Design Engineer,VLSI|Analog,BE
901,Electronics Design Engineer,VLSI,BE
902,Electronics Design Engineer,VLSI|Analog,BE
903,Electronics Design Engineer,Digital|Analog|Python,MTech
904,Electronics Design Engineer,Digital|Python,BE
905,Electronics Design Engineer,Analog,MTech
906,Electronics Design Engineer,Analog,MTech
907,Electronics Design Engineer,Digital,MTech
908,Electronics Design Engineer,VLSI,BE
909,Electronics Design Engineer,Digital|MATLAB|Analog,BE
910,Electronics Design Engineer,Digital|VLSI|Analog,MTech
911,Electronics Design Engineer,VLSI,BE
912,Electronics Design Engineer,Digital|Analog,BE
913,Electronics Design Engineer,Analog,BE
914,Electronics Design Engineer,Analog,MTech
915,Electronics Design Engineer,Analog,BE
916,Electronics Design Engineer,VLSI|Analog,MTech
917,Electronics Design Engineer,Digital|MATLAB|Analog,MTech
918,Electronics Design Engineer,Analog,BE
919,Electronics Design Engineer,VLSI|Digital,BE
920,Electronics Design Engineer,VLSI|Analog,BE
921,Electronics Design Engineer,Digital|MATLAB|Analog,BE
922,Electronics Design Engineer,Digital,MTech
923,Electronics Design Engineer,Digital|MATLAB|Analog,BE
924,Electronics Design Engineer,Digital,BE
925,Electronics Design Engineer,Analog,BE
926,Electronics Design Engineer,Analog,MTech
927,Electronics Design Engineer,VLSI,BE
928,Electronics Design Engineer,MATLAB|VLSI|Analog,BE
929,Electronics Design Engineer,VLSI,BE
930,Electronics Design Engineer,Digital|MATLAB|Analog,BE
931,Electronics Design Engineer,Python|VLSI|Digital,BE
932,Electronics Design Engineer,Analog,MTech
933,Electronics Design Engineer,Python|VLSI,BE
934,Electronics Design Engineer,Digital,MTech
935,Electronics Design Engineer,Digital|MATLAB|Analog,BE
936,Electronics Design Engineer,Analog,MTech
937,Electronics Design Engineer,Analog,MTech
938,Electronics Design Engineer,VLSI|Analog,MTech
939,Electronics Design Engineer,Analog,BE
940,Electronics Design Engineer,VLSI,BE
941,Electronics Design Engineer,Digital|MATLAB|Digital,MTech
942,Electronics Design Engineer,Python,BE
943,Electronics Design Engineer,VLSI,BE
944,Electronics Design Engineer,Analog,BE
945,Electronics Design Engineer,VLSI|Analog,BE
946,Electronics Design Engineer,VLSI|Analog|Python,BE
947,Electronics Design Engineer,Analog|Analog|Python,BE
948,Electronics Design Engineer,Analog|Python,MTech
949,Electronics Design Engineer,Analog|,MTech
950,Electronics Design Engineer,Digital|Analog,BE
951,Electronics Design Engineer,VLSI,BE
952,Electronics Design Engineer,MATLAB,BE
953,Electronics Design Engineer,Analog|Python,MTech
954,Electronics Design Engineer,VLSI|Analog,MTech
955,Electronics Design Engineer,Analog,BE
956,Electronics Design Engineer,Analog,MTech
957,Electronics Design Engineer,Analog,MTech
958,Electronics Design Engineer,VLSI|Python,MTech
959,Electronics Design Engineer,Python,MTech
960,Electronics Design Engineer,Digital|Analog|Python,BE
961,Electronics Design Engineer,Python|,BE
962,Electronics Design Engineer,Python,MTech
963,Electronics Design Engineer,Analog,BE
964,Electronics Design Engineer,VLSI,PhD
965,Electronics Design Engineer,Digital|MATLAB|Analog,MTech
966,Electronics Design Engineer,Digital|MATLAB|VLSI|Analog|Python,BE
967,Electronics Design Engineer,Digital|MATLAB,BE
968,Electronics Design Engineer,Analog|Analog,MTech
969,Electronics Design Engineer,Digital|MATLAB|Digital|Analog,MTech
970,Electronics Design Engineer,Digital|MATLAB,BE
971,Electronics Design Engineer,VLSI,BE
972,Electronics Design Engineer,Analog,BE
973,Electronics Design Engineer,MATLAB|Analog,BE
974,Electronics Design Engineer,Digital|Analog|,BE
975,Electronics Design Engineer,Analog,MTech
976,Electronics Design Engineer,Digital|Analog,BE
977,Electronics Design Engineer,Digital|Analog,BE
978,Electronics Design Engineer,Digital|MATLAB|Analog,MTech
979,Electronics Design Engineer,Analog|Python,BE
980,Electronics Design Engineer,Digital|VLSI,BE
981,Electronics Design Engineer,Digital|Analog,MTech
982,Electronics Design Engineer,Digital|Analog,BE
983,Electronics Design Engineer,Digital|MATLAB|VLSI|Analog,MTech
984,Electronics Design Engineer,MATLAB|Analog|Python,BE
985,Electronics Design Engineer,Analog,BE
986,Electronics Design Engineer,Digital|Digital|Analog,BE
987,Electronics Design Engineer,Digital|VLSI,MTech
988,Electronics Design Engineer,Digital|MATLAB|VLSI|Analog,MTech
989,Electronics Design Engineer,Digital|Analog,BE
990,Electronics Design Engineer,Analog,BE
991,Electronics Design Engineer,MATLAB|Python|VLSI|Digital,BE
992,Electronics Design Engineer,Digital|Analog|Python,BE
993,Electronics Design Engineer,Analog,BE
994,Electronics Design Engineer,Analog|Python,BE
995,Electronics Design Engineer,Digital|Analog,BE
996,Electronics Design Engineer,Analog,PhD
997,Electronics Design Engineer,VLSI|Python,PhD
998,Electronics Design Engineer,Analog,BE
999,Electronics Design Engineer,Analog,BE
1000,Electronics Design Engineer,MATLAB|Python|VLSI,BE
1001,Desktop Support Engineer,Digital|Analog|,BE
1002,Desktop Support Engineer,Analog,MTech
1003,Desktop Support Engineer,Digital|Analog,BE
1004,Desktop Support Engineer,Digital|Analog,BE
1005,Desktop Support Engineer,Digital|MATLAB|Analog,MTech
1006,Desktop Support Engineer,Analog|Python,BE
1007,Desktop Support Engineer,Digital|VLSI,BE
1008,Desktop Support Engineer,Digital|Analog,MTech
1009,Desktop Support Engineer,Digital|Analog,BE
1010,Desktop Support Engineer,Digital|MATLAB|VLSI|Analog,MTech
1011,Desktop Support Engineer,MATLAB|Analog|Python,BE
1012,Desktop Support Engineer,Analog,BE
1013,Desktop Support Engineer,Digital|Digital|Analog,BE
1014,Desktop Support Engineer,Digital|VLSI,MTech
1015,Desktop Support Engineer,Digital|MATLAB|VLSI|Analog,MTech
1016,Desktop Support Engineer,Digital|Analog,BE
1017,Desktop Support Engineer,Analog,BE
1018,Desktop Support Engineer,MATLAB|Python|VLSI|Digital,BE
1019,Desktop Support Engineer,Digital|Analog|Python,BE
1020,Desktop Support Engineer,Analog,BE
1021,Desktop Support Engineer,Analog|Python,BE
1022,Desktop Support Engineer,Digital|Analog,BE
1023,Desktop Support Engineer,Analog,PhD
1024,Desktop Support Engineer,VLSI|Python,PhD
1025,Desktop Support Engineer,Analog,BE
1026,Desktop Support Engineer,Analog,BE
1027,Desktop Support Engineer,MATLAB|Python|VLSI,BE
1028,Desktop Support Engineer,Digital|MATLAB|Analog,MTech
1029,Desktop Support Engineer,Digital|MATLAB|VLSI|Analog|Python,BE
1030,Desktop Support Engineer,Digital|MATLAB,BE
1031,Desktop Support Engineer,Analog|Analog,BE
1032,Desktop Support Engineer,Digital|MATLAB|Digital|Analog,BE
1033,Desktop Support Engineer,Digital|MATLAB,BE
1034,Control Systems Engineer,Analog,BE
1035,Control Systems Engineer,VLSI|Python,PhD
1036,Control Systems Engineer,Analog,PhD
1037,Control Systems Engineer,Analog,BE
1038,Control Systems Engineer,MATLAB|Python|VLSI,BE
1039,Control Systems Engineer,Digital|MATLAB|Analog,BE
1040,Control Systems Engineer,Digital|MATLAB|VLSI|Analog|Python,MTech
1041,Control Systems Engineer,Digital|MATLAB,BE
1042,Control Systems Engineer,Analog|Analog,BE
1043,Control Systems Engineer,Digital|MATLAB|Digital|Analog,BE
1044,Power Electronics Engineer,Digital|Analog|Python,BE
1045,Power Electronics Engineer,Analog,BE
1046,Power Electronics Engineer,Analog|Python,BE
1047,Power Electronics Engineer,Digital|Analog,BE
1048,Power Electronics Engineer,Analog,PhD
1049,Power Electronics Engineer,VLSI|Python,PhD
1050,Power Electronics Engineer,Analog,BE
1051,Power Electronics Engineer,Analog,BE
1052,Power Electronics Engineer,MATLAB|Python|VLSI,BE
1053,Power Electronics Engineer,Digital|Analog|,BE
1054,,,
