jobId,title,genres
2203,Database Administrator,AWS|Perl
2204,Database Administrator,Perl
2205,Database Administrator,Perl
2206,Database Administrator,Perl
2207,Database Administrator,Perl
2208,Database Administrator,Perl
2209,Database Administrator,AWS
2210,Database Administrator,Perl
2211,Database Administrator,AWS
2212,Database Administrator,Perl
2213,Database Administrator,Perl|ASP
2214,Database Administrator,AWS
2215,Database Administrator,AWS
2216,Database Administrator,AWS|Perl|SQL|ASP
2217,Database Administrator,Python|AWS|SQL
2218,Database Administrator,AWS
2219,Database Administrator,AWS
2220,Database Administrator,AWS|Hadoop|JavaScript|SQL
2221,Database Administrator,ObjectC|AWS
2222,Database Administrator,AWS
2223,Database Administrator,Python|PHP|ObjectC|Hadoop|JavaScript
2224,Database Administrator,Hadoop|SQL
2225,Database Administrator,R|Hadoop|SQL|ASP
2226,Database Administrator,HTML|Hadoop|nNode|SQL|ASP
2227,Database Administrator,ObjectC|AWS
2228,Database Administrator,AWS|SQL
2229,Database Administrator,AWS|ASP
2230,Database Administrator,R|Ruby
2231,Database Administrator,R|Ruby
2232,Database Administrator,AWS
2233,Database Administrator,PHP|Perl|nNode|ASP
2234,Database Administrator,AWS
2235,Database Administrator,R|ASP
2236,Database Administrator,R|Scala
2237,Database Administrator,R|Scala
2238,Database Administrator,R
2239,Database Administrator,R|Scala
2240,Database Administrator,Hadoop|nNode|SQL|ASP
2241,Database Administrator,Hadoop
2242,Database Administrator,Python|SQL
2243,Database Administrator,R|Python|Hadoop
2244,Database Administrator,Java|Hadoop
2245,Database Administrator,R|Python|JavaScript
2246,Database Administrator,Perl|Ruby|ASP
2247,Database Administrator,ObjectC|AWS
2248,Database Administrator,AWS
2249,Database Administrator,Hadoop
2250,Database Administrator,Hadoop
2251,Database Administrator,Hadoop
2252,Database Administrator,AWS|SQL
2253,Database Administrator,R|Python|AWS|ASP
2254,Database Administrator,AWS
2255,Database Administrator,AWS|SQL
2256,Database Administrator,Hadoop
2257,Database Administrator,Hadoop|ASP
2258,Database Administrator,Perl|nNode|ASP
2259,Database Administrator,HTML|Hadoop
2260,Database Administrator,AWS|SQL
2261,Database Administrator,Hadoop|nNode
2262,Database Administrator,AWS|Hadoop
2263,Database Administrator,Python|ObjectC|AWS|Hadoop
2264,Database Administrator,Python|Hadoop|SQL
2265,Database Administrator,Hadoop
2266,Database Administrator,AWS|Hadoop
2267,Database Administrator,Python|Ruby|ASP
2268,Database Administrator,Hadoop
2269,Database Administrator,Perl|nNode
2270,Database Administrator,Perl
2271,Database Administrator,Perl
2272,Database Administrator,ASP
2273,Database Administrator,Python|PHP|AWS|JavaScript|ABAP
2274,Database Administrator,AWS|Hadoop
2275,Database Administrator,Java|ABAP
2276,Database Administrator,AWS
2277,Database Administrator,AWS|Hadoop
2278,Database Administrator,Hadoop
2279,Database Administrator,Python|AWS|ABAP
2280,Database Administrator,AWS
2281,Database Administrator,AWS
2282,Database Administrator,Hadoop
2283,Database Administrator,AWS|Perl|ASP
2284,Database Administrator,Perl
2285,Database Administrator,AWS
2286,Database Administrator,Python|Hadoop|ASP
2287,Database Administrator,Python|JavaScript
2288,Database Administrator,Hadoop|nNode|SQL
2289,Database Administrator,AWS|ABAP|SQL
2290,Database Administrator,Hadoop|nNode|SQL
2291,Database Administrator,PHP|ObjectC|JavaScript
2292,Database Administrator,Hadoop|ABAP
2293,Database Administrator,Perl
2294,Database Administrator,R|Python|AWS
2295,Database Administrator,R|Python|AWS
2296,Database Administrator,R|HTML|Hadoop|ASP
2297,Database Administrator,Hadoop
2298,Database Administrator,AWS|Hadoop
2299,Database Administrator,AWS|SQL
2300,Database Administrator,Hadoop|SQL
2301,Database Administrator,ObjectC|AWS
2302,Database Administrator,R|AWS
2303,Database Administrator,AWS|SQL
2304,Database Administrator,ObjectC|AWS
2305,Database Administrator,R|Python|AWS|Hadoop|Scala
2306,Database Administrator,AWS
2307,Database Administrator,R|Hadoop
2308,Database Administrator,R|Python|Hadoop
2309,Database Administrator,Hadoop|SQL
2310,Database Administrator,MATLAB
2311,Database Administrator,AWS|Scala
2312,Database Administrator,Perl|nNode
2313,Database Administrator,Python|PHP|ObjectC
2314,Database Administrator,Perl|Ruby
2315,Database Administrator,Perl|Ruby
2316,Database Administrator,Perl|nNode|ASP
2317,Database Administrator,Perl|ASP
2318,Database Administrator,Hadoop
2319,Database Administrator,R|Python|Hadoop
2320,Database Administrator,Hadoop|SQL
2321,Database Administrator,AWS
2322,Database Administrator,Hadoop
2323,Database Administrator,Java
2324,Database Administrator,Hadoop|SQL
2325,Database Administrator,Hadoop
2326,Database Administrator,HTML|Hadoop|ASP
2327,Database Administrator,AWS|Ruby
2328,Database Administrator,AWS|Hadoop
2329,Database Administrator,AWS
2330,Database Administrator,R|Python|Ruby|ASP
2331,Database Administrator,HTML|ASP
2332,Database Administrator,AWS
2333,Database Administrator,Hadoop|SQL|Scala
2334,Database Administrator,Hadoop|SQL
2335,Database Administrator,MATLAB
2336,Database Administrator,HTML|Hadoop|MATLAB
2337,Database Administrator,R|AWS
2338,Database Administrator,Hadoop
2339,Database Administrator,AWS|Hadoop
2340,Database Administrator,Hadoop|SQL
2341,Database Administrator,Hadoop|SQL
2342,Database Administrator,Hadoop
2343,Database Administrator,AWS|SQL
2344,Database Administrator,Python|AWS|SQL
2345,Database Administrator,AWS
2346,Database Administrator,Hadoop|Ruby
2347,Database Administrator,Hadoop|ASP
2348,Database Administrator,Hadoop|Film-Noir|nNode|SQL
2349,Database Administrator,ABAP|SQL|Scala
2350,Database Administrator,Hadoop|SQL
2351,Database Administrator,Hadoop|SQL
2352,Database Administrator,R|Hadoop|Scala
2353,Database Administrator,nNode
2354,Database Administrator,AWS|ABAP
2355,Database Administrator,R|Python|ASP
2356,Database Administrator,R|Python|ASP
2357,Database Administrator,R|Python|ASP
2358,Database Administrator,Python|Hadoop|SQL
2359,Database Administrator,R|MATLAB
2360,Database Administrator,HTML|Hadoop|ASP
2361,Database Administrator,ObjectC|AWS
2362,Database Administrator,R|HTML|ASP
2363,Database Administrator,R|HTML|Hadoop|ASP
2364,Database Administrator,AWS|Hadoop
2365,Database Administrator,AWS|SQL
2366,Database Administrator,HTML|Hadoop
2367,Database Administrator,Hadoop
2368,Database Administrator,R
2369,Database Administrator,Python|Hadoop
2370,Database Administrator,Hadoop|ASP
2371,Business Analyst,Python|AWS|JavaScript|Ruby
2372,Business Analyst,Hadoop|SQL
2373,Business Analyst,Python|Hadoop
2374,Business Analyst,Hadoop|JavaScript|ABAP
2375,Business Analyst,Hadoop|Scala
2376,Business Analyst,AWS|HTML|Hadoop
2377,Business Analyst,Perl|ASP
2378,Business Analyst,AWS|Hadoop
2379,Business Analyst,Hadoop
2380,Business Analyst,AWS|Hadoop
2381,Business Analyst,AWS|SQL
2382,Business Analyst,Hadoop
2383,Business Analyst,AWS|Hadoop
2384,Business Analyst,Perl|ASP
2385,Business Analyst,ASP
2386,Business Analyst,R|HTML|Hadoop|Ruby|ASP
2387,Business Analyst,R|HTML|Ruby|ASP
2388,Business Analyst,Python|PHP|ObjectC|AWS|HTML|JavaScript|nNode
2389,Business Analyst,Hadoop
2390,Business Analyst,R|Python|ASP
2391,Business Analyst,R|Python|ASP
2392,Business Analyst,R|Python|ASP
2393,Business Analyst,Perl|ASP
2394,Business Analyst,R|Python|ASP
2395,Business Analyst,Perl|ASP
2396,Business Analyst,Hadoop
2397,Business Analyst,AWS|Hadoop|JavaScript
2398,Business Analyst,Hadoop|SQL
2399,Business Analyst,R|Python|PHP|Hadoop|JavaScript
2400,Business Analyst,Hadoop
2401,Business Analyst,Java
2402,Business Analyst,AWS|Hadoop|SQL|Scala
2403,Business Analyst,AWS|SQL
2404,Business Analyst,ASP
2405,Business Analyst,Hadoop|ASP
2406,Business Analyst,Java
2407,Business Analyst,Hadoop|Ruby
2408,Business Analyst,Hadoop
2409,Business Analyst,Hadoop
2410,Business Analyst,AWS|Perl
2411,Business Analyst,ASP
2412,Business Analyst,Perl
2413,Business Analyst,Perl
2414,Business Analyst,AWS|Perl|Ruby
2415,Business Analyst,HTML|Hadoop
2416,Business Analyst,R|Hadoop
2417,Business Analyst,Perl
2418,Business Analyst,AWS|Scala
2419,Business Analyst,Perl|Ruby
2420,Business Analyst,MATLAB
2421,Business Analyst,AWS|Perl
2422,Business Analyst,AWS
2423,Business Analyst,R|Hadoop
2424,Business Analyst,R|Python
2425,Business Analyst,AWS
2426,Business Analyst,R|Hadoop|Ruby|ASP
2427,Business Analyst,AWS|Ruby
2428,Business Analyst,Python|PHP|ObjectC|AWS|ABAP
2429,Business Analyst,AWS|Hadoop|Scala
2430,Business Analyst,Python|Hadoop
2431,Business Analyst,MATLAB
2432,Business Analyst,Hadoop
2433,Business Analyst,AWS
2434,Business Analyst,AWS
2435,Business Analyst,AWS
2436,Business Analyst,AWS
2437,Business Analyst,AWS
2438,Business Analyst,nNode|SQL|ASP
2439,Business Analyst,AWS|Hadoop
2440,Business Analyst,AWS|SQL
2441,Business Analyst,AWS|Scala
2442,Business Analyst,Hadoop
2443,Business Analyst,AWS|Hadoop
2444,Business Analyst,Python|AWS|JavaScript
2445,Business Analyst,Hadoop|Scala
2446,Business Analyst,Python|PHP|ObjectC|JavaScript|Ruby
2447,Business Analyst,ASP
2448,Business Analyst,HTML|Hadoop|ASP
2449,Business Analyst,AWS
2450,Business Analyst,Perl|Ruby
2451,Business Analyst,AWS|Hadoop|ABAP
2452,Business Analyst,AWS|ABAP
2453,Business Analyst,R|Hadoop|Scala
2454,Business Analyst,Hadoop|ASP
2455,Business Analyst,Hadoop|ASP
2456,Business Analyst,Hadoop
2457,Business Analyst,R|Hadoop|Scala
2458,Business Analyst,AWS|Hadoop
2459,Business Analyst,Hadoop|nNode
2460,Business Analyst,Python|AWS|Ruby
2461,Business Analyst,AWS|Hadoop
2462,Business Analyst,AWS|SQL
2463,Business Analyst,Hadoop|SQL
2464,Business Analyst,MATLAB
2465,Business Analyst,Hadoop|Perl
2466,Business Analyst,AWS
2467,Business Analyst,Java
2468,Business Analyst,AWS|Hadoop|SQL
2469,Business Analyst,JavaScript|Perl|nNode|SQL
2470,Business Analyst,R|Python|ASP
2471,Business Analyst,Hadoop
2472,Business Analyst,Java
2473,Business Analyst,ObjectC|AWS|JavaScript
2474,Business Analyst,AWS|JavaScript|SQL
2475,Business Analyst,AWS|JavaScript
2476,Business Analyst,Hadoop
2477,Business Analyst,Hadoop
2478,Business Analyst,Hadoop|Scala
2479,Business Analyst,Hadoop|MATLAB
2480,Business Analyst,Hadoop|SQL
2481,Business Analyst,Hadoop
2482,Business Analyst,AWS|Hadoop|SQL
2483,Business Analyst,Hadoop
2484,Business Analyst,AWS|Hadoop|SQL
2485,Business Analyst,Hadoop
2486,Business Analyst,Hadoop|ASP
2487,Business Analyst,HTML|SQL|ASP
2488,Business Analyst,Hadoop|SQL
2489,Business Analyst,R|AWS|HTML|ASP
2490,Business Analyst,Hadoop|nNode
2491,Business Analyst,R|Hadoop
2492,Business Analyst,AWS|Hadoop|JavaScript|SQL
2493,Business Analyst,Hadoop
2494,Business Analyst,Hadoop
2495,Business Analyst,Hadoop
2496,Business Analyst,R|JavaScript|Perl|nNode|ASP
2497,Business Analyst,Python|PHP|ObjectC|AWS|JavaScript
2498,Business Analyst,Hadoop
2499,Business Analyst,Hadoop|SQL|Scala
2500,Business Analyst,Hadoop
2501,Business Analyst,AWS
2502,Business Analyst,Hadoop|Film-Noir
2503,Business Analyst,Hadoop|SQL|MATLAB
2504,Business Analyst,AWS|Hadoop
2505,Business Analyst,Hadoop
2506,Business Analyst,AWS|Hadoop
2507,Business Analyst,Hadoop
2508,Business Analyst,AWS|Hadoop
2509,Business Analyst,AWS|HTML|Hadoop
2510,Business Analyst,AWS|Hadoop
2511,Business Analyst,Hadoop|Scala
2512,Business Analyst,Hadoop
2513,Business Analyst,Java
2514,Business Analyst,R|Scala
2515,Business Analyst,Hadoop
2516,Business Analyst,Hadoop
2517,Business Analyst,Java|ABAP
2518,Business Analyst,Hadoop|Scala
2519,Business Analyst,Hadoop
2520,Business Analyst,AWS
2521,Business Analyst,HTML|Hadoop
2522,Business Analyst,Hadoop
2523,Business Analyst,nNode
2524,Business Analyst,Hadoop
2525,Business Analyst,R|Python|JavaScript
2526,Business Analyst,Hadoop|Scala
2527,Business Analyst,Hadoop|SQL
2528,Business Analyst,Hadoop|SQL|Ruby
2529,Business Analyst,ObjectC|AWS|JavaScript
2530,Business Analyst,Hadoop
2531,Business Analyst,PHP|ObjectC|ABAP|Azure
2532,Business Analyst,Hadoop
2533,Business Analyst,Hadoop|SQL
2534,Business Analyst,AWS|Hadoop|ABAP
2535,Business Analyst,R|Hadoop
2536,Business Analyst,Python
2537,Business Analyst,AWS|Hadoop
2538,Business Analyst,Python|Hadoop
2539,Business Analyst,Hadoop|ASP
2540,Business Analyst,Hadoop
2541,Business Analyst,Hadoop
2542,Business Analyst,AWS|Hadoop
2543,Business Analyst,Python|AWS|Ruby
2544,Business Analyst,Hadoop|nNode|ASP
2545,Business Analyst,AWS
2546,Business Analyst,Hadoop
2547,Business Analyst,Hadoop
2548,Business Analyst,Hadoop
2549,Business Analyst,Java
2550,Business Analyst,Hadoop
2551,Business Analyst,Hadoop
2552,Business Analyst,Hadoop
2553,Business Analyst,Java
2554,Business Analyst,ObjectC|Hadoop
2555,Business Analyst,Python|Ruby|ASP
2556,Business Analyst,Hadoop|SQL
2557,Business Analyst,Hadoop|Scala
2558,Business Analyst,R|HTML|SQL|ASP
2559,Business Analyst,HTML|Hadoop
2560,Business Analyst,AWS|Hadoop|ABAP|SQL
2561,Business Analyst,AWS|Hadoop
2562,Business Analyst,Hadoop
2563,Business Analyst,ASP
2564,Business Analyst,R|nNode|ASP
2565,Business Analyst,Perl
2566,Business Analyst,SQL
2567,Business Analyst,R|AWS
2568,Business Analyst,AWS|Hadoop|SQL
2569,Business Analyst,Hadoop
2570,Business Analyst,PHP|ObjectC
2571,Business Analyst,Hadoop
2572,Business Analyst,JavaScript|Perl|ASP
2573,Business Analyst,Hadoop
2574,Business Analyst,Hadoop
2575,Business Analyst,nNode|ASP
2576,Business Analyst,Hadoop
2577,Business Analyst,Hadoop
2578,Business Analyst,AWS|SQL
2579,Business Analyst,ASP
2580,Business Analyst,AWS
2581,Business Analyst,AWS
2582,Business Analyst,AWS|ABAP|MATLAB
2583,Business Analyst,ASP
2584,Business Analyst,AWS
2585,Business Analyst,AWS
2586,Business Analyst,AWS
2587,Business Analyst,AWS|SQL
2588,Business Analyst,Hadoop
2589,Business Analyst,AWS|HTML
2590,Business Analyst,AWS
2591,Business Analyst,Hadoop|ASP
2592,Business Analyst,Hadoop
2593,Business Analyst,Hadoop|nNode
2594,Business Analyst,Hadoop
2595,Business Analyst,AWS
2596,Business Analyst,AWS
2597,Business Analyst,AWS|Hadoop
2598,Business Analyst,R|ASP
2599,Business Analyst,Hadoop|SQL|ASP
2600,Business Analyst,AWS|JavaScript
2601,Business Analyst,Python|Hadoop|SQL
2602,Business Analyst,Hadoop
2603,Business Analyst,AWS|Hadoop|SQL
2604,Business Analyst,HTML|Hadoop|nNode|ASP
2605,Business Analyst,AWS|Hadoop
2606,Business Analyst,R|AWS|Perl
2607,Business Analyst,R|HTML|Hadoop|ASP
2608,Business Analyst,AWS|HTML|Hadoop|ASP
2609,Business Analyst,R|HTML|ASP|MATLAB
2610,Business Analyst,R|AWS
2611,Business Analyst,Hadoop|SQL|Ruby
2612,Business Analyst,AWS|Hadoop|SQL
2613,Business Analyst,Hadoop
2614,Business Analyst,HTML|Hadoop
2615,Business Analyst,AWS|Perl|nNode|ASP
2616,Business Analyst,Hadoop|ASP
2617,Business Analyst,R|HTML|Hadoop|ASP
2618,Business Analyst,Java
2619,Business Analyst,AWS|nNode|SQL
2620,Business Analyst,Python|Hadoop
2621,Business Analyst,AWS
2622,Business Analyst,PHP|ObjectC
2623,Business Analyst,Film-Noir
2624,Business Analyst,Hadoop|Ruby
2625,Business Analyst,Perl
2626,Business Analyst,Hadoop
2627,Business Analyst,HTML|Hadoop|ASP
2628,Business Analyst,AWS|Hadoop
2629,Business Analyst,Perl|Ruby|ASP
2630,Business Analyst,AWS|HTML
2631,Business Analyst,HTML|Hadoop
2632,Business Analyst,AWS
2633,Business Analyst,AWS|Hadoop|SQL
2634,Business Analyst,AWS|Hadoop
2635,Business Analyst,AWS|Hadoop
2636,Business Analyst,MATLAB
2637,Business Analyst,AWS
2638,Business Analyst,R|ASP
2639,Business Analyst,AWS|Hadoop
2640,Business Analyst,Hadoop|ASP
2641,Business Analyst,AWS|Hadoop|SQL
2642,Business Analyst,AWS
2643,Business Analyst,AWS|Hadoop
2644,Business Analyst,AWS|Ruby
2645,Business Analyst,Java
2646,Business Analyst,HTML|Hadoop
2647,Business Analyst,Hadoop|SQL
2648,Business Analyst,HTML|Hadoop|Film-Noir|ASP
2649,Business Analyst,Java
2650,Business Analyst,Scala
2651,Business Analyst,Perl|Ruby
2652,Business Analyst,AWS
2653,Business Analyst,Hadoop|Scala
2654,Business Analyst,Perl
2655,Business Analyst,Python|ObjectC
2656,Business Analyst,Python|Hadoop
2657,Business Analyst,Hadoop
2658,Business Analyst,Hadoop
2659,Business Analyst,Ruby
2660,Business Analyst,JavaScript|Perl|nNode|ASP
2661,Business Analyst,Hadoop|SQL
2662,Business Analyst,AWS|Hadoop|JavaScript|SQL
2663,Business Analyst,AWS|Hadoop
2664,Business Analyst,Hadoop|SQL
2665,Business Analyst,AWS|Hadoop|SQL
2666,Business Analyst,HTML|Hadoop
2667,Business Analyst,AWS|Hadoop
2668,Business Analyst,HTML|Film-Noir
2669,Business Analyst,Hadoop|MATLAB
2670,Business Analyst,Scala
2671,Business Analyst,SQL|MATLAB
2672,Business Analyst,Hadoop|ASP
2673,Business Analyst,R|Scala
2674,Business Analyst,MATLAB
2675,Business Analyst,Hadoop
2676,Business Analyst,Ruby
2677,Business Analyst,Hadoop|Scala
2678,Business Analyst,Hadoop
2679,Business Analyst,R|HTML
2680,Business Analyst,AWS
2681,Business Analyst,Hadoop|nNode|ASP
2682,Business Analyst,AWS|nNode
2683,Business Analyst,ObjectC|AWS
2684,Business Analyst,Python|HTML|Hadoop|SQL
2685,Business Analyst,AWS
2686,Business Analyst,AWS
2687,Business Analyst,AWS|SQL
2688,Business Analyst,AWS
2689,Business Analyst,Python|ObjectC|AWS|ABAP
2690,Business Analyst,ObjectC|AWS
2691,Business Analyst,ObjectC|AWS|ABAP
2692,Business Analyst,ObjectC|AWS
2693,Business Analyst,Hadoop|ASP
2694,Business Analyst,R|Hadoop
2695,Business Analyst,R|Hadoop
2696,Business Analyst,R|Python|Hadoop|Scala
2697,Business Analyst,Hadoop
2698,Business Analyst,Hadoop|ASP
2699,Business Analyst,Python|ObjectC|Hadoop
2700,Business Analyst,Hadoop
2701,Business Analyst,Python|AWS
2702,Business Analyst,Python|HTML|Hadoop
2703,Business Analyst,Hadoop|ASP
2704,Business Analyst,AWS
2705,Business Analyst,AWS|SQL
2706,Business Analyst,Hadoop
2707,Business Analyst,Hadoop|SQL
2708,Business Analyst,HTML
2709,Business Analyst,Hadoop
2710,Business Analyst,PHP|AWS
2711,Business Analyst,R|HTML|Hadoop
2712,Business Analyst,R|Hadoop
2713,Business Analyst,R|Hadoop
2714,Business Analyst,R|Hadoop
2715,Business Analyst,R|Hadoop
2716,Business Analyst,HTML|Hadoop|Film-Noir
2717,Business Analyst,Hadoop|SQL
2718,Business Analyst,R|ObjectC|AWS|JavaScript|Ruby
2719,Business Analyst,R|ObjectC|JavaScript
2720,Business Analyst,R|Python|ObjectC|AWS|JavaScript
2721,Business Analyst,R|Hadoop|Scala
2722,Business Analyst,R|HTML|Hadoop
2723,Business Analyst,R
2724,Business Analyst,nNode|ASP
2725,Business Analyst,AWS|Hadoop
2726,Business Analyst,Hadoop
2727,Business Analyst,AWS|Hadoop|Scala
2728,Business Analyst,AWS
2729,Business Analyst,Hadoop
2730,Business Analyst,R|HTML|SQL|ASP
2731,Business Analyst,Hadoop|SQL
2732,Business Analyst,AWS|SQL
2733,Business Analyst,Hadoop|ASP
2734,Business Analyst,Hadoop|Perl
2735,Business Analyst,Python|Hadoop|ASP
2736,Business Analyst,AWS|Hadoop|SQL
2737,Business Analyst,AWS|JavaScript
2738,Business Analyst,Hadoop|MATLAB
2739,Business Analyst,Hadoop
2740,Business Analyst,Hadoop
2741,Business Analyst,Python|Hadoop
2742,Business Analyst,Python|Hadoop|Ruby
2743,Business Analyst,AWS
2744,Business Analyst,Hadoop|SQL
2745,Business Analyst,Perl|nNode
2746,Business Analyst,AWS|Hadoop
2747,Business Analyst,Hadoop
2748,Business Analyst,Python|JavaScript|SQL
2749,Business Analyst,Hadoop|SQL
2750,Business Analyst,AWS|Hadoop|SQL
2751,Business Analyst,PHP|ObjectC
2752,Business Analyst,ASP
2753,Business Analyst,Perl
2754,Business Analyst,MATLAB
2755,Business Analyst,Perl|Ruby
2756,Business Analyst,Python|AWS|JavaScript
2757,Business Analyst,Perl
2758,Business Analyst,Perl|nNode|ASP
2759,Business Analyst,Python|Hadoop|MATLAB
2760,Business Analyst,Hadoop
2761,Business Analyst,AWS
2762,Business Analyst,Hadoop
2763,Business Analyst,Hadoop|Perl|ASP
2764,Business Analyst,AWS|Hadoop
2765,Business Analyst,AWS|SQL
2766,Business Analyst,Hadoop
2767,Data and Analytics Manager,Hadoop|nNode|Ruby
2768,Data and Analytics Manager,AWS|Hadoop
2769,Data and Analytics Manager,Hadoop|nNode|ASP
2770,Data and Analytics Manager,AWS|Hadoop
2771,Data and Analytics Manager,AWS
2772,Data and Analytics Manager,R|Python|Hadoop|ASP|MATLAB
2773,Data and Analytics Manager,Hadoop
2774,Data and Analytics Manager,Hadoop|ASP
2775,Data and Analytics Manager,AWS
2776,Data and Analytics Manager,Hadoop|SQL
2777,Data and Analytics Manager,Hadoop|ASP
2778,Data and Analytics Manager,Hadoop
2779,Data and Analytics Manager,AWS|SQL
2780,Data and Analytics Manager,AWS|JavaScript|SQL
2781,Data and Analytics Manager,R|Hadoop|Scala
2782,Data and Analytics Manager,AWS|Hadoop
2783,Data and Analytics Manager,R|ASP
2784,Data and Analytics Manager,AWS|SQL
2785,Data and Analytics Manager,AWS
2786,Data and Analytics Manager,AWS|Hadoop
2787,Data and Analytics Manager,R|Ruby|ASP
2788,Data and Analytics Manager,Hadoop|SQL
2789,Data and Analytics Manager,HTML|ASP
2790,Data and Analytics Manager,Hadoop
2791,Data and Analytics Manager,HTML|Perl|nNode|ASP
2792,Data and Analytics Manager,AWS|Hadoop|SQL
2793,Data and Analytics Manager,AWS
2794,Data and Analytics Manager,Java
2795,Data and Analytics Manager,AWS|Hadoop
2796,Data and Analytics Manager,AWS
2797,Data and Analytics Manager,Hadoop|ABAP
2798,Data and Analytics Manager,Hadoop|Perl|ASP
2799,Data and Analytics Manager,AWS|Hadoop
2800,Data and Analytics Manager,AWS|Hadoop
2801,Data and Analytics Manager,AWS|ABAP|SQL
2802,Data and Analytics Manager,Perl
2803,Data and Analytics Manager,HTML|Hadoop|ASP
2804,Data and Analytics Manager,AWS
2805,Data and Analytics Manager,Hadoop|ASP
2806,Data and Analytics Manager,Hadoop|SQL
2807,Data and Analytics Manager,R|ASP|Scala
2808,Data and Analytics Manager,Hadoop|SQL
2809,Data and Analytics Manager,nNode|ASP
2810,Data and Analytics Manager,AWS|Hadoop|SQL
2811,Data and Analytics Manager,AWS|Hadoop
2812,Data and Analytics Manager,R|Perl
2813,Data and Analytics Manager,ObjectC|AWS
2814,Data and Analytics Manager,AWS|Hadoop
2815,Data and Analytics Manager,AWS|Hadoop
2816,Data and Analytics Manager,AWS|Hadoop
2817,Data and Analytics Manager,AWS|Hadoop
2818,Data and Analytics Manager,Perl|Ruby
2819,Data and Analytics Manager,Perl|Ruby
2820,Data and Analytics Manager,R|Perl|Ruby
2821,Data and Analytics Manager,Hadoop|SQL
2822,Data and Analytics Manager,R|Python|Hadoop
2823,Data and Analytics Manager,AWS
2824,Data and Analytics Manager,Python|Scala
2825,Data and Analytics Manager,Perl
2826,Data and Analytics Manager,HTML|Hadoop
2827,Data and Analytics Manager,AWS|Hadoop
2828,Data and Analytics Manager,AWS|Hadoop
2829,Data and Analytics Manager,R|Ruby
2830,Data and Analytics Manager,Hadoop|ABAP
2831,Data and Analytics Manager,AWS
2832,Data and Analytics Manager,HTML|Hadoop|SQL|ASP
2833,Data and Analytics Manager,AWS|ABAP
2834,Data and Analytics Manager,ABAP
2835,Data and Analytics Manager,AWS|ABAP|SQL
2836,Data and Analytics Manager,Python|AWS
2837,Data and Analytics Manager,Java
2838,Data and Analytics Manager,AWS|SQL
2839,Data and Analytics Manager,Python|PHP|ObjectC
2840,Data and Analytics Manager,AWS|SQL
2841,Data and Analytics Manager,AWS
2842,Data and Analytics Manager,AWS|HTML
2843,Data and Analytics Manager,AWS
2844,Data and Analytics Manager,Hadoop|Perl
2845,Data and Analytics Manager,AWS
2846,Data and Analytics Manager,R|Python|ASP
2847,Data and Analytics Manager,R|Python|AWS|MATLAB
2848,Data and Analytics Manager,Java
2849,Data and Analytics Manager,AWS
2850,Data and Analytics Manager,Perl|ASP
2851,Data and Analytics Manager,R|Hadoop|SQL|Scala
2852,Data and Analytics Manager,Python|AWS|SQL
2853,Data and Analytics Manager,Perl
2854,Data and Analytics Manager,AWS|HTML
2855,Data and Analytics Manager,R|Python|SQL|ASP
2856,Data and Analytics Manager,ASP
2857,Data and Analytics Manager,R|Python|ASP
2858,Data and Analytics Manager,Hadoop
2859,Data and Analytics Manager,R|Python|Ruby|ASP
2860,Data and Analytics Manager,R|Python|ASP
2861,Data and Analytics Manager,R|Hadoop|Scala
2862,Data and Analytics Manager,MATLAB
2863,Data and Analytics Manager,AWS
2864,Data and Analytics Manager,Perl|Ruby
2865,Data and Analytics Manager,Hadoop
2866,Data and Analytics Manager,Perl
2867,Data and Analytics Manager,Java
2868,Data and Analytics Manager,R|Python|Hadoop|Scala
2869,Data and Analytics Manager,Hadoop
2870,Data and Analytics Manager,Perl|Ruby
2871,Data and Analytics Manager,Ruby|ASP
2872,Data and Analytics Manager,Perl|Ruby|ASP
2873,Data and Analytics Manager,Perl|Ruby|ASP
2874,Data and Analytics Manager,Perl|Ruby|ASP
2875,Data and Analytics Manager,Perl|Ruby|ASP
2876,Data and Analytics Manager,Perl|Ruby|ASP
2877,Data and Analytics Manager,Perl|Ruby|ASP
2878,Data and Analytics Manager,Perl|Ruby|ASP
2879,Data and Analytics Manager,Hadoop|SQL
2880,Data and Analytics Manager,Scala
2881,Data and Analytics Manager,AWS|MATLAB
2882,Data and Analytics Manager,Python|ObjectC
2883,Data and Analytics Manager,Python|ObjectC
2884,Data and Analytics Manager,AWS|ABAP|SQL
2885,Data and Analytics Manager,Hadoop|Perl
2886,Data and Analytics Manager,Java
2887,Data and Analytics Manager,Hadoop
2888,Data and Analytics Manager,Java|ABAP
2889,Data and Analytics Manager,Java
2890,Data and Analytics Manager,R|Hadoop|ASP|MATLAB
2891,Data and Analytics Manager,R|HTML|Hadoop|ASP
2892,Data and Analytics Manager,HTML|Hadoop|Film-Noir
2893,Data and Analytics Manager,Hadoop|SQL
2894,Data and Analytics Manager,AWS|Hadoop|SQL
2895,Data and Analytics Manager,Perl|Ruby|ASP
2896,Data and Analytics Manager,AWS
2897,Data and Analytics Manager,AWS
2898,Data and Analytics Manager,AWS
2899,Data and Analytics Manager,AWS|Perl
2900,Data and Analytics Manager,AWS|Perl
2901,Data and Analytics Manager,AWS|Perl
2902,Data and Analytics Manager,AWS|Perl
2903,Data and Analytics Manager,AWS|Perl|Ruby|ASP
2904,Data and Analytics Manager,R|Ruby|ASP
